"landCover";"user_login";"species";"longitude";"latitude";"time_observed_at";"iNat_tag";"image_url";"url";"num_identification_agreements";"num_identification_disagreements";"quality_grade";"positional_accuracy";"genus";"cell";"AgreeRate";"trustable";"annotation";"protecArea";"alienControl";"count";"year";"dToRiverM";"dToCanalM";"landParcel";"landParcel_clean";"parcel_resid";"parcel_business";"parcel_road";"parcel_agri";"parcel_open";"nParcelType";"nReviews";"tagged";"tagFreq";"nObs";"nSp";"lnObs";"lnSp";"y";"visu_ctx_anthropized";"visu_ctx_bw";"visu_ctx_intothewild";"visu_ctx_montage";"visu_ctx_uniform_background_macro_dissection";"visu_ctx_with_human_body_presence";"visu_for_amphibian";"visu_for_bird";"visu_for_digitaldocs";"visu_for_drawingbw";"visu_for_drawingcolor";"visu_for_fish";"visu_for_food";"visu_for_humanmade";"visu_for_invertebrate";"visu_for_landscape";"visu_for_mammal";"visu_for_man";"visu_for_microscopy";"visu_for_mushroom";"visu_for_reptile";"visu_for_bark";"visu_for_branch";"visu_for_bud";"visu_for_flower";"visu_for_fruit";"visu_for_habit";"visu_for_herbarium";"visu_for_leaf";"visu_for_roots";"visu_for_seeds";"visuOld_ctx_garden_park";"visuOld_ctx_graph";"visuOld_ctx_indoor";"visuOld_ctx_into_the_wild";"visuOld_ctx_landscape";"visuOld_ctx_map";"visuOld_ctx_microscopy";"visuOld_ctx_photobw";"visuOld_ctx_photomontage";"visuOld_ctx_plantillustrationbw";"visuOld_ctx_plantillustrationcolor";"visuOld_ctx_sheet";"visuOld_ctx_terrace_balcon";"visuOld_ctx_uniform_background";"visuOld_ctx_urban_building_road";"visuOld_ctx_urban_ground_wall";"visuOld_for_amphibian";"visuOld_for_bark";"visuOld_for_branch";"visuOld_for_bud";"visuOld_for_fish";"visuOld_for_flower";"visuOld_for_food";"visuOld_for_fruit";"visuOld_for_graph";"visuOld_for_habit";"visuOld_for_hand";"visuOld_for_humanmade";"visuOld_for_invertebrate";"visuOld_for_leaf";"visuOld_for_mammal";"visuOld_for_man";"visuOld_for_map";"visuOld_for_microscopy";"visuOld_for_mushroom";"visuOld_for_reptile";"visuOld_for_scan";"simple_lc";"lc_glob"
49;"mgastrow";"Solanum lycopersicum";18.42256;-33.9458;"2021-04-13 14:36:54 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/120614814/medium.jpg?1618324890";"https://www.inaturalist.org/observations/73843038";2;0;"research";-0.0673819067981205;"Solanum";24703;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2021;189.490691632828;565.617761891498;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.736842105263158;-0.710376829065105;-0.840424907510293;-1.14566424953119;-1.33411148712044;1;1.40250209143612;0.123171062512668;-1.06844260307127;-0.465115784725167;-0.366898458377405;-0.58695764274241;-0.813737814240829;-0.823440878744854;-0.717628493901318;-0.387621865021098;-1.09844828973542;-0.549350636565711;-0.419607251045348;-0.165190643919631;-0.104865867126955;-0.453759029239977;-0.207979657518758;-0.23041948421316;-0.276418205584581;-0.873893462187202;-0.306974679260486;-0.183147796940122;-0.41359491774326;-0.507222999065511;-0.415473847395643;5.21120827037117;-1.09594711030143;-0.277061009295411;-0.387162926096596;0.0670497235354931;-0.085750423073848;-0.331385009617988;-0.0633197890610864;-0.161782889948593;-0.690833946299108;-0.807210832711833;-0.0283694675470506;-0.0613212023085054;-0.0584787771238682;-0.098125983088498;-0.0505459961725332;-0.0602784034025396;-0.0955461921964276;-0.208451934955762;-0.096108793420928;-0.280421005089093;5.19970866345071;-0.142675566781009;-0.228494293880274;-0.349774766817029;-0.0357496072533586;-0.0481367173627975;-0.348287358834666;-0.020456791802591;4.88729025548291;-0.121467731961151;-1.45589407956799;0.0385975531755149;-0.337859917707445;-0.0443188917216548;-0.447836464637044;-0.0697159809696773;-0.119306789405288;-0.0750187131879463;-0.0465460499403132;0.0334516454101386;-0.0228886871660653;-0.0562318816779071;"Residential";190
49;"pamwest";"Schinus terebinthifolia";18.46114;-34.05204;"2020-04-26 12:25:41 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69323817/medium.jpg?1587929633";"https://www.inaturalist.org/observations/43704870";3;0;"research";-0.0685084702980989;"Schinus";37945;0.75;TRUE;"doubtful";FALSE;FALSE;1;2020;1173.62440039353;297.556057847851;"General Residential 1 : Group Housing";"General Residential 1 : Group Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;3;TRUE;0.588235294117647;-0.707566357230102;-0.813877448522692;-0.740423400025721;-0.753550223029245;0.5;-0.542110650937237;-0.364258893841459;0.862742975369907;0.0366625743070105;-0.195496885756704;-0.418102794280059;0.13247486361345;0.481307688744649;0.505303108949347;-0.0770058365528306;-0.343579701916906;0.358420115988955;0.183112444410186;-0.119398721874967;-0.0430536690473086;-0.439310346742328;-0.0870411651784292;-0.32430956574392;1.29092406531792;0.87432615822145;0.385787646759402;-0.229100973904945;1.91859018207359;0.205355793407002;-0.239320923926022;0.185673962059909;-0.847518695625815;0.231411585772213;0.161506182330214;1.1953474779076;0.326922329888298;-0.151203288179721;-0.0635276895081812;-0.161805856063921;1.05172100473891;-0.806737462002119;-0.0283871706276761;-0.0613324692045914;-0.0585555769268154;-0.0981301499004735;-0.0505720380001266;-0.060319920030019;-0.0966359581384792;-0.208796078999602;-0.096255027698949;-0.156333073002252;0.162024621535149;-0.147200433716499;-0.246075871799573;1.29587764729669;-0.0344186695004347;-0.0488907845102498;-0.393664423319394;-0.0521747501738169;0.0953424114520038;-0.162610925948053;-0.549299397943116;-0.211040617243709;-0.397502371159376;-0.0454229904647237;1.45553946868247;-0.0710827153315799;-0.132778623611513;-0.100652773039226;-0.0537392588388901;-0.0392079709065987;-0.109187171909559;-0.0558830407849581;"Residential";190
49;"karengray-kilfoil";"Psidium guajava";18.40089;-34.1232;"2019-04-27 14:53:11 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/36542763/medium.jpeg?1556448390";"https://www.inaturalist.org/observations/23602097";2;0;"research";-0.0687337829980946;"Psidium";47037;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2019;120.988864049628;149.052715942747;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;0;2;TRUE;0.652694610778443;-0.701888056992034;-0.778096090756794;-0.454867597471827;-0.443524203218468;1;0.853020465527142;0.267185321673081;-0.454412326225032;-0.619370893183814;-0.349901871764724;-0.535644156540624;-1.03704309964579;-0.580019141467526;-0.803419420336222;-0.534801913890834;-0.794346717876872;-0.628163210089759;-0.340836261005655;-0.163544720357011;-0.104183164535393;-0.449099341339269;-0.182023618970143;-0.331852674728435;-1.0347651321007;-0.894283908924355;-0.662840001756696;-0.300027745240353;3.59566595627216;-0.864253747738742;-0.442471665372942;-0.303943597603197;-1.09904276887374;-0.593748412386534;-0.299018360139207;-0.932712729236234;-0.475466818520182;1.19778184346259;-0.0633484429800732;-0.161804575735188;-0.802228237366149;-0.779871348020252;-0.0283468262287435;-0.0612900084018868;-0.0585295676176627;-0.0959526166063213;-0.0504682133101766;-0.060287169896788;-0.0962637864685427;-0.208493952632626;-0.0962425500556804;-0.280800055187902;3.27034751048147;0.153291053832006;-0.260700991105198;-0.265690833707678;-0.035010152568427;-0.0485642173588671;-0.406673812904979;-0.0513130670446828;-0.284564331548764;-0.00494175546901664;0.0461606771967598;-0.19009584897196;-0.22914772987157;-0.0448200105687257;1.20303257601654;-0.0706617990100986;-0.131131915004954;-0.0634202792598404;-0.0433891846645484;-0.038022253396499;-0.0600903823254556;-0.0584011680207094;"Residential";190
49;"bonganimnisi";"Schinus terebinthifolia";18.6321;-33.85294;"2020-04-26 11:55:21 UTC";"wild";"https://static.inaturalist.org/photos/69184165/medium.jpg?1587908246";"https://www.inaturalist.org/observations/43609474";1;0;"research";-0.0682831575981033;"Schinus";12943;0.5;TRUE;"wild";FALSE;FALSE;1;2020;1004.1504428923;227.689294277985;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;0;1;TRUE;0.075;-0.693112502078656;-0.639587609082353;-0.248181373527691;0.0445142712342425;0;-1.18992994243684;0.151478978895216;1.5549765763467;-0.245176974545208;-0.358741085419302;-0.245290070014667;-0.331456553180607;-0.916965375270337;-0.115375973844882;-0.450447334934091;0.171482267216812;-0.296845850839845;-0.310172492223763;-0.134108637390556;-0.0302103987473239;-0.428970612215911;-0.142883335777487;-0.322861985500742;-0.437652002016143;-0.812656653638893;-0.448272991152386;-0.303870238387833;-0.399670392299209;-0.68403064281172;-0.318493916785335;-0.291169667756425;0.748801551973233;-0.0243713411185968;0.898293838662923;0.137400473291818;-0.371602178508036;-0.359375061804932;-0.0635250611133915;-0.158783748691657;1.3757483261176;-0.807203547086721;-0.0283882862765428;-0.0613324732769858;-0.0582895885453747;-0.0981089980058733;-0.050567048008342;-0.0603203805646415;-0.0965948270778306;-0.208756619568142;-0.0962465214092085;-0.280843461240963;-0.252834721511519;-0.152658055054013;-0.260372319569286;-0.332812963644464;-0.0358575787902597;-0.0490557726143547;-0.394925807797959;-0.0525669970156866;-0.296477077780341;-0.171108880213459;-0.0638533531847465;-0.208395658267701;-0.398048484949293;-0.0454878770527777;1.60926162049159;-0.0711596416396056;-0.132909157284647;-0.105510401108643;-0.0538804977631703;-0.0391402208481721;-0.113869937571179;-0.0549893519549428;"Residential";190
49;"ridiam";"Schinus terebinthifolia";18.57015;-33.88055;"2020-10-10 10:53:48 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/101076973/medium.jpeg?1603126751";"https://www.inaturalist.org/observations/63021509";1;0;"research";-0.052961893998397;"Schinus";16562;0.5;TRUE;"managed";FALSE;FALSE;1;2020;2167.19223942942;716.849233902942;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;1;TRUE;0.0454545454545455;-0.710204759360921;-0.832345246079284;-1.09907090502348;-1.07078381430214;1;-1.31090547771457;-0.62865847909528;1.98189977406832;-0.227500117530483;-0.499098732866741;-0.640222691183341;0.981704788260204;0.42950161154684;1.27535101448692;0.348340846767684;0.183476477535941;2.46334570871568;0.5426840705996;-0.059974005994339;-0.0441055478060526;-0.432561484522831;-0.0193421736826833;-0.314550984268815;0.778740359161928;0.803676414126145;2.14709752581531;-0.265032841632312;0.58051095043081;0.837879554203434;-0.383876646110671;3.19211937001039;-1.09928307253634;0.190110832459826;-0.357063468908142;1.1660876037323;0.273201873452163;-0.359383818202403;-0.0635305252264841;-0.161805884290887;1.37729972743578;-0.807216546677573;-0.028388303460126;-0.0613325425257444;-0.0585556286406443;-0.0981302748383966;-0.0505728456997079;-0.0603230390939921;-0.0966399333760606;-0.208805961412186;-0.0962557429912827;-0.280845508471349;-0.254526142975565;-0.162556640654336;-0.293177411504489;-0.36553468172429;-0.0359714845372594;-0.0491176286399716;-0.398499550528334;-0.0517412061016533;5.29069786858136;-0.172601921461501;-1.46218813642409;-0.212158317099883;-0.398017009243812;-0.0455599295819533;-0.455763038909122;-0.0711480152050509;-0.132886719788202;-0.107281754279044;-0.0544619470246126;-0.0392246303476791;-0.116101296664322;-0.0590555556212454;"Residential";190
49;"bothasig-victoria";"Duranta erecta";18.57822;-33.86015;"2021-05-03 14:49:38 UTC";"cultivated";"https://inaturalist-open-data.s3.amazonaws.com/photos/125851055/medium.jpg?1620053507";"https://www.inaturalist.org/observations/76953750";2;0;"casual";-0.0682831575981033;"Duranta";13830;0.666666666666667;TRUE;"doubtful";FALSE;FALSE;1;2021;296.901291062389;79.0042780886701;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.461538461538462;-0.709975333088676;-0.845041856899441;-1.04597797144169;-1.60312459117517;0.5;0.804862167740248;-0.872852060040547;-0.368174460862581;-0.404693245352402;-0.471523886075708;-0.461176593092869;-0.506671573066875;-0.650381515029763;-0.432264192631186;-0.281626636962234;-0.594691087744462;-0.2561560191033;-0.386816149004615;-0.11853485285106;-0.104907836895007;-0.438230006344943;-0.111175088307278;-0.319099080528692;-0.304635024874148;-0.272540914413263;-0.474615956932251;-0.262918422300909;-0.514468490292218;-0.696524640551019;2.85307571356119;-0.294635840016576;-0.620906760883242;-0.367141520385868;-0.398673586633666;-0.285233282888027;-0.0590280017968531;-0.359306725297184;-0.063496177402985;-0.161629854930465;1.37477672794677;-0.807141312296828;-0.0283830283313247;-0.06118985658001;-0.0583180948159772;-0.0981240397522298;-0.0504170629839176;-0.0603108719798315;-0.0964530117542515;-0.208798232631764;-0.0961879927013208;-0.279998208372214;-0.249430359014197;-0.162418078515456;-0.276035282217596;-0.345180245320726;-0.0359876868860719;-0.0491062157063393;3.07372019102826;-0.0525987714933704;-0.279387348721255;-0.172582896262116;-0.92472110889896;-0.211660042383735;-0.398155486857158;-0.0454775154675468;-0.442498154679727;-0.0711682364341342;-0.132939126125327;-0.107224208191554;-0.0516047715185207;-0.0392216977391638;-0.116170722633627;-0.05905072600981;"Residential";190
49;"bothasig_dad_scott";"Ficus carica";18.54036;-33.85636;"2021-05-03 12:50:54 UTC";"cultivated";"https://inaturalist-open-data.s3.amazonaws.com/photos/125798907/medium.jpeg?1620046302";"https://www.inaturalist.org/observations/76920475";2;0;"casual";-0.0664806559981378;"Ficus";13357;0.666666666666667;TRUE;"doubtful";FALSE;FALSE;1;2021;1680.20264151227;749.139775802264;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.905882352941176;-0.70171598728785;-0.81849439791184;-0.449208952518479;-0.814663712945961;0.5;1.33488298905374;-0.455914521818908;-1.07189291408955;-0.727760089837868;-0.2123357272539;-0.182974061446769;-0.234562072541142;-0.019714220216804;9.57136088734653;6.75753287396874;3.58846898678977;1.15467167292696;-0.0836266678174547;0.17355970170338;0.00818709256164448;-0.440080852219787;-0.115271368829907;3.41823535129924;7.11628019530914;-0.317757973755282;0.591448296668633;-0.263850768426166;0.941491283214392;1.13804989819002;-0.403140393813703;-0.23742213778587;-1.03859405544214;1.6275483860702;-0.328180788683375;0.230601547967559;0.469255186285185;-0.359263617025169;0.520996061376518;7.54176252842894;-0.864877052437998;-0.806524326784137;-0.0279156926850753;-0.0570506733238637;-0.0578732382171725;-0.0934037985959544;-0.0500774001931263;-0.0476618899163456;-0.0421316072776476;-0.182806309426781;-0.0573298631923659;-0.271216446924113;-0.165195692424179;0.349033022201438;-0.180922741465547;-0.249437518496151;0.0326413966443518;-0.0301897560543751;-0.417016213785102;-0.0336844863171647;-0.280448964709419;0.232941182633536;-1.45849937785736;2.64093627950285;0.353438115084663;-0.0404137260759;-0.349777079433355;-0.0685711497188536;5.05959496180319;1.08843888114914;0.00250729923148;-0.0381799490211461;0.0373589234681331;0.178552093828246;"Residential";190
49;"rlgibbs";"Duranta erecta";18.60835;-33.94581;"2020-04-26 10:23:04 UTC";"cultivated";"https://inaturalist-open-data.s3.amazonaws.com/photos/69191044/medium.jpeg?1587909688";"https://www.inaturalist.org/observations/43614686";2;0;"casual";-0.0682831575981033;"Duranta";24788;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2020;1301.24291847998;459.581331828205;"Transport 2 : Public Road and Public Parking";"Transport 2 : Public Road and Public Parking";FALSE;FALSE;TRUE;FALSE;FALSE;1;2;TRUE;0.435897435897436;-0.704755885395098;-0.791946938924238;-0.567953854342471;-0.540234316932721;1;1.17159758315896;0.209136979454915;-1.09526630974583;-0.0396334127507145;0.194533238072034;-0.484852986510701;0.394137660674591;0.570689407875553;-0.110840053771105;-0.25829335808549;0.286975886208406;0.18899451486186;0.0268862818170632;0.639615653079196;-0.0564765138078916;2.7410347362921;-0.11128678907043;-0.293755091103545;0.40808403106848;0.27629191426399;0.279316377607695;-0.274784739006082;-0.474914936274992;-0.0269167106298276;-0.423254475311287;-0.272950768920357;-1.0908267817835;-0.085812467334778;-0.385224987689141;-0.127464869010065;0.0507200701531173;-0.35932942865534;-0.0633254166754774;-0.161394668125532;-0.866075016328611;0.46214553871117;0.233074406783091;-0.0453611783521732;-0.0575981809489142;-0.0978013153141402;-0.0496431771240239;-0.0600509999732193;-0.0961449299156742;-0.208740746104934;-0.0945669410173251;0.159769093695346;1.77543768489814;-0.142997781068148;-0.2895781485118;-0.368543307227654;-0.0348482116524667;-0.0476314210431006;-0.427803621431635;-0.0471866516613606;-0.297562693705808;-0.1681685040288;-1.47505892247153;-0.201208787171241;3.57495347768826;-0.0453608355493947;-0.456169780859805;-0.0672884830694112;-0.113530736129492;-0.0969208027354155;-0.0511333490089752;-0.0354245533455619;-0.0870395566313027;-0.0585556767351216;"Residential";190
49;"mariette1";"Callistemon viminalis";18.68006;-33.86395;"2019-04-26 16:05:09 UTC";"wild";"https://static.inaturalist.org/photos/35891733/medium.jpeg?1556295056";"https://www.inaturalist.org/observations/23156841";2;0;"research";-0.0687337829980946;"Callistemon";14333;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2019;1180.82110659709;731.791632286498;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.15;-0.710319472497044;-0.832345246079284;-1.12936227476894;-1.07078381430214;1;0.735486887395663;0.310400411575454;-0.608034621070391;-0.252089874308425;0.168306049163968;-0.370363222300499;-0.151011885946418;-0.147101955129339;-0.487865321031192;0.111195416005124;0.502464014025364;-0.256053183697215;0.0255727624611068;-0.147142110895936;-0.0845207297264906;-0.428038329414723;-0.0720517648476846;0.931873824694965;-0.0654451142297515;0.285862444250611;0.0225735142741367;-0.250095161266382;-0.288519283137782;-0.0239700314790276;-0.430382215092662;-0.293894894034908;1.061284046024;-0.253445447901241;-0.392640959911731;0.388994306453592;0.1082262831988;1.62059053300988;-0.0634423667913789;-0.161724221483215;-0.669166026735617;0.173379956150447;-0.028317463086298;-0.0600665025173216;-0.0575902487278455;-0.0979760622084499;-0.0502009535605988;-0.0602189379343377;-0.0960264877741971;-0.207929773613322;-0.0961028878269189;-0.236373246578001;-0.249053446078457;-0.161580677712373;-0.261087641798614;-0.268693532469819;-0.0359801063555479;-0.0490798936162397;-0.421524211546824;-0.0525253272681256;-0.294424761452907;-0.163450171867421;1.1620313552945;-0.204388528639056;-0.355966789938668;-0.0455552930993504;-0.45524189619046;-0.0699836373996408;-0.131447722913246;-0.10637731027337;-0.0534406195431366;-0.0391536096728159;-0.113925496544528;-0.0588671039158607;"Residential";190
49;"rlgibbs";"Schinus terebinthifolia";18.60866;-33.94592;"2020-04-25 14:05:12 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/68757598/medium.jpeg?1587823556";"https://www.inaturalist.org/observations/43323275";2;0;"research";-0.0660300305981465;"Schinus";24788;0.666666666666667;TRUE;"doubtful";FALSE;FALSE;1;2020;1331.01706660851;496.736570287241;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.435897435897436;-0.704755885395098;-0.791946938924238;-0.567953854342471;-0.540234316932721;0.5;1.37581593335045;-0.869071374198088;-0.921975887133235;-0.589093737765273;-0.476236550219991;-0.497941992999604;-0.976000609591785;-0.275346877778009;-0.0996718786285171;0.0296396036981335;-0.523613569155158;-0.636922100852117;-0.338747812111543;-0.130403465626092;-0.097815890026565;-0.446662049760011;-0.128185949783291;0.0189905728869091;-0.485457390403811;-0.676827299809826;-0.484605628592458;3.52755770662697;1.1478274704667;-0.722325865696588;-0.422049589577857;-0.281803647456898;-1.04976442410578;-0.334104164950861;-0.0575170801862886;-0.805259714661195;0.0772266440528332;-0.343692887908756;-0.0635197904456561;-0.161701490105364;1.32132826479467;-0.807068461794015;-0.0283724138699363;-0.0613271876845537;-0.0585381126167153;-0.0981167364816853;-0.0505414404093152;-0.0603152104784205;-0.0946009697808738;-0.0717792766337931;-0.0960715559655941;-0.280838988223183;-0.254322237673709;-0.119404454208453;-0.210059397195884;-0.263094366116663;-0.0333094797919056;-0.0427827969041549;-0.414894121571007;-0.0500918528120249;-0.283503356525541;-0.148573689679657;-1.34361272078384;4.73124162736065;-0.392175309531271;-0.0449619058705891;1.0326614881857;-0.0706804855913582;-0.11045162525607;-0.0589669350722861;-0.0406327133096656;-0.0380443746015543;-0.00520543915928479;-0.04227076060745;"Residential";190
49;"michellethomson";"Phoenix canariensis";18.38909;-34.10384;"2020-04-27 16:19:19 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69659764/medium.jpeg?1588006398";"https://www.inaturalist.org/observations/43927521";2;0;"research";-0.0678325321981119;"Phoenix";44524;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2020;290.838541995251;59.2216423088376;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.56989247311828;-0.700798282198869;-0.745777445032758;-0.42062170926385;-0.275227114416991;1;1.46527915151078;-1.00945733426042;-1.03609853759273;-0.631462084605986;-0.0346180328315729;-0.547105701400564;-0.584353174302055;-0.901752899353902;-0.320685082350513;-0.52789556879533;-0.23214552287337;-0.3346597944704;-0.396042682544915;-0.0940610314186017;-0.0832673566331778;-0.269138638139765;-0.138407540238299;-0.281976514768608;0.0052061971039133;-0.725945017545603;-0.736864745069428;-0.305518740101205;-0.471865023369499;-0.62723682941971;-0.421700529733689;-0.268809329603127;1.48616471096442;-0.300343349136745;-0.381559751203674;-0.564687148614615;-0.215379672375687;-0.359409316287524;-0.0635299102065681;-0.161753209250465;-0.866106438098056;-0.790535713673939;-0.0283883001232133;-0.0613325113337805;-0.0576738767547109;-0.0981301385262141;-0.0505717030283933;-0.0603224494848134;-0.0966362986440182;-0.208805955895416;-0.0962524743046828;4.50042807642575;-0.254530077295543;-0.162092924076128;-0.292842983970284;-0.368092819998704;-0.0360097591163028;-0.0491029932216096;-0.419869720538275;-0.0525792260952447;-0.287673072839655;-0.170691124505981;1.18862501020592;-0.212539408238081;-0.350708576153603;-0.0455011491034826;-0.454848526691829;-0.0711391801881569;-0.130443409113219;-0.107357126487185;-0.0545153262808373;-0.0392237989068124;-0.11622111673887;-0.0589194631454295;"Residential";50
49;"mikaeel_whisgary";"Schinus terebinthifolia";18.5202;-33.98617;"2020-04-26 11:38:33 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69601479/medium.jpeg?1587995482";"https://www.inaturalist.org/observations/43888603";2;0;"research";-0.0671565940981249;"Schinus";29764;0.666666666666667;TRUE;"doubtful";FALSE;FALSE;1;2020;1879.41014390995;34.93014870449;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.111111111111111;-0.710950394745718;-0.845041856899441;-1.38314305579759;-1.60312459117517;0.5;-1.36479662622019;0.645152112785798;1.78617471923691;-0.326612932194074;0.0742993669440448;-0.508658131538539;-0.640600347511838;0.861380814990057;-0.0760578453364506;0.259679895187086;-0.434668949121076;-0.0275280236042762;0.395921057042768;-0.111755715307735;-0.110951934327855;-0.447340474981996;-0.155768089636531;-0.298693939166656;-0.256908932210191;0.535197233091387;0.127555424977886;0.634787509716093;-0.528172980388799;-0.115947720226873;-0.292383751871687;3.20007195234975;-0.57326900029633;0.286948702256952;-0.264620512141364;-0.047845831192574;-0.0506410842624748;-0.356139102554256;-0.058521809161854;-0.159441858347161;-0.817892901083267;-0.802259821163461;-0.0282342229744259;0.154627047809146;26.4284742332807;-0.0865735435250658;-0.0461659186037446;-0.0596098445443262;-0.0952943665203641;-0.20741729393757;-0.0949237272426335;-0.280457759014221;-0.238559847677823;-0.038009466259311;0.209380941158539;-0.363078438668776;-0.0354247058469056;-0.0484533532179889;-0.412922156601954;-0.00662636922674858;0.883042596537382;-0.171265545854526;-1.45088997314272;-0.0573075702478687;-0.397908282449171;-0.0365968547250613;-0.455627498887658;-0.0680672911898095;-0.122375391655774;-0.100422901957061;-0.0477683623259633;37.0685663085627;1.06199547610768;-0.0590263350689136;"Residential";190
49;"mikaeel_whisgary";"Schinus terebinthifolia";18.52018;-33.98622;"2020-04-26 11:39:29 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69600821/medium.jpeg?1587995332";"https://www.inaturalist.org/observations/43888190";2;0;"research";-0.0671565940981249;"Schinus";29764;0.666666666666667;TRUE;"wild";FALSE;FALSE;1;2020;1873.49425431861;33.2956251134819;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.111111111111111;-0.710950394745718;-0.845041856899441;-1.38314305579759;-1.60312459117517;0;-1.23440480604587;-1.3432979465325;2.0189460641629;-0.64381737113356;-0.17168087774126;-0.565862774286511;-0.434346469137063;0.767792239167792;-0.293808611566941;-0.312751195471635;-0.181110878554318;0.00845612125698336;-0.0956372483319656;-0.137674195480359;-0.098733547241089;-0.443111912374128;-0.0953524705882717;-0.322844798362381;-0.00832576125003195;-0.109499077930643;0.291670753471603;-0.146406192051713;2.20614710389569;-0.299741417046936;0.079695966654332;-0.00212635908309238;-0.977524292720776;-0.337579162428594;-0.0606490007349616;-0.350585388576776;0.0546740329259942;-0.359183613037587;-0.0634221656111716;-0.160928883179505;1.35538167081912;-0.807064200242768;-0.0283668186255742;-0.0613304476737292;-0.0569070882723879;-0.0901607126465482;-0.0501823532501937;-0.0600317535792971;0.0986686845370421;-0.20834643751397;-0.0801515556330727;-0.262645865499403;-0.254057492294752;-0.135313233582011;-0.0884959812299328;0.773957685183829;-0.0280974174361811;-0.0475001177003513;0.690053499519602;-0.0517336795468073;0.0260886976071176;-0.157955686056258;-0.782741866378125;-0.18933348016982;-0.397320650992927;-0.0447619348518807;0.931341264432246;-0.071101355885758;-0.132717078772559;-0.0589567582928098;-0.0525040669112821;-0.038874738864217;-0.0508996458287329;0.00587830814434467;"Residential";190
